GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature
-9.84815,-3.79611,-0.01692,0.07753,-0.00675,-1.00863,23.602,-0.882,47.111,25.617
-9.51886,-4.09071,0.22647,0.06525,-0.00208,-0.98650,23.032,-1.525,47.289,25.682
-9.47263,-4.01525,0.01487,0.08177,-0.01037,-0.99278,23.998,-1.732,47.365,25.751
-9.69861,-4.28700,0.16242,0.06453,0.00450,-0.98856,23.768,-1.704,47.393,25.645
-9.62799,-4.50653,0.16596,0.06335,0.01659,-1.00853,24.126,-1.627,47.568,25.691
-9.36616,-4.65306,-0.24077,0.07872,0.00865,-0.99618,24.107,-1.463,47.148,25.677
-9.52387,-4.41231,-0.05921,0.07798,0.01765,-0.99840,24.113,-1.825,47.699,25.641
-9.49504,-4.43428,0.01436,0.05937,0.02640,-0.99135,23.477,-1.767,47.624,25.632
-9.66805,-4.58560,0.15042,0.06631,0.01295,-1.00241,24.098,-2.329,46.585,25.612
-9.72282,-4.95698,0.05742,0.05952,0.02920,-1.00079,24.105,-2.354,47.453,25.617
-9.40791,-4.56039,-0.00100,0.05790,0.02641,-0.99994,24.231,-2.581,46.915,25.692
-9.01260,-4.85949,-0.04177,0.07124,0.03805,-0.99792,23.771,-2.763,46.864,25.657
-9.39446,-4.68893,0.07254,0.06520,0.02752,-0.99552,23.834,-3.123,46.915,25.688
-9.26608,-4.63409,-0.05321,0.04730,0.03920,-1.01773,24.437,-3.340,47.163,25.719
-9.07890,-5.32206,0.19327,0.06240,0.04426,-1.00057,24.428,-3.121,46.748,25.727
-9.16870,-5.18560,-0.03713,0.06036,0.04188,-0.97713,24.593,-3.737,46.613,25.699
-8.91512,-5.24461,-0.06523,0.04711,0.04330,-0.99893,24.539,-3.176,47.105,25.689
-8.83576,-5.04105,0.35943,0.04696,0.06888,-1.00902,24.347,-3.635,47.015,25.668
-8.75249,-4.93128,-0.09966,0.03615,0.06255,-1.00384,24.790,-3.710,46.616,25.724
-8.80523,-5.27058,-0.04639,0.04751,0.05549,-1.00222,24.653,-3.718,46.747,25.708
-8.48747,-5.53560,-0.33067,0.04155,0.06444,-1.00079,24.511,-4.028,46.609,25.604
-8.71419,-5.58324,-0.16814,0.04353,0.07839,-0.98870,25.082,-4.218,46.652,25.677
-8.39450,-5.32782,-0.02519,0.03547,0.08196,-0.99259,25.086,-4.262,46.502,25.631
-8.17703,-5.20130,-0.04461,0.03281,0.07754,-0.99410,25.244,-4.439,46.677,25.719
-8.17370,-5.26748,-0.55301,0.02956,0.08053,-0.99473,24.824,-4.341,46.535,25.669
-7.84914,-5.48049,-0.31103,0.02923,0.09415,-1.01070,25.089,-5.006,46.372,25.750
-7.81140,-5.60576,-0.38692,0.05192,0.06834,-0.99545,25.249,-5.277,46.031,25.694
-7.41854,-5.70985,-0.44967,0.02638,0.09044,-0.99492,25.469,-5.026,46.534,25.683
-7.27416,-5.69461,-0.09254,0.02598,0.09970,-0.99482,25.535,-5.060,45.888,25.777
-7.20043,-5.77580,-0.59553,0.02617,0.09038,-0.99848,25.298,-5.259,46.700,25.614
-7.01332,-5.69883,-0.61706,0.01357,0.10014,-0.99726,25.732,-5.464,45.890,25.728
-6.89240,-5.60043,-0.34930,0.02404,0.10553,-0.99752,25.487,-5.554,45.849,25.714
-6.56327,-5.87819,-0.23677,0.02455,0.09606,-1.00390,26.260,-5.386,46.019,25.739
-6.64759,-5.52794,-0.50647,-0.00061,0.09494,-1.00362,25.894,-5.275,46.183,25.672
-6.43744,-5.75897,-0.58922,0.01748,0.10548,-0.99838,25.976,-5.540,45.574,25.614
-6.15771,-5.73908,-0.54190,0.01930,0.10921,-0.99737,26.388,-5.599,45.867,25.700
-5.91740,-5.46256,-0.49753,0.00877,0.10904,-1.00079,26.288,-5.959,45.768,25.671
-5.55284,-5.72991,-0.68479,0.01684,0.10903,-0.99325,26.343,-6.285,45.971,25.654
-5.65700,-5.73187,-0.44625,0.00723,0.10728,-0.99018,26.776,-5.629,45.583,25.759
-5.12821,-5.91412,-0.75362,0.01085,0.12393,-0.99374,26.758,-6.176,45.908,25.608
-5.07689,-5.72439,-0.65450,0.00060,0.11693,-0.99113,26.749,-6.279,45.294,25.595
-4.94533,-6.13097,-0.44389,0.00926,0.11443,-0.99347,26.386,-6.237,45.815,25.696
-4.65896,-5.83282,-0.42945,0.00529,0.12609,-0.98207,26.593,-6.426,44.853,25.739
-4.38630,-5.67743,-0.56942,-0.00550,0.11065,-0.97858,26.896,-6.742,45.704,25.644
-4.45739,-6.00866,-0.80083,0.00294,0.11737,-0.99253,26.695,-6.284,45.598,25.720
-4.25382,-5.59510,-0.63524,-0.01300,0.12346,-0.99562,26.928,-6.602,45.992,25.736
-3.98923,-5.72560,-0.84720,-0.00975,0.12157,-0.99540,26.852,-6.707,45.471,25.667
-3.98020,-5.96819,-0.54836,-0.01461,0.13414,-0.99347,27.275,-6.654,44.984,25.686
-3.46571,-5.88875,-0.41564,-0.00714,0.12136,-0.99818,26.917,-7.082,45.127,25.762
-3.16909,-5.69218,-0.63012,-0.00336,0.12909,-0.98600,27.620,-6.486,44.902,25.685
-3.32310,-5.59644,-0.73509,-0.00605,0.13165,-0.99016,27.668,-6.586,45.032,25.691
-2.74391,-5.70937,-0.39590,-0.02113,0.13321,-0.98690,27.445,-7.165,44.985,25.669
-2.43565,-5.81666,-0.62167,-0.02061,0.13412,-0.99506,27.777,-6.791,45.036,25.702
-2.19808,-5.50295,-0.55307,-0.02682,0.13591,-0.99631,27.803,-7.193,44.464,25.776
-1.87416,-5.58995,-0.57855,-0.01993,0.13992,-0.98989,27.544,-7.130,45.026,25.640
-1.78950,-5.84034,-0.76653,-0.01653,0.13901,-0.99403,27.836,-7.314,45.010,25.751
-1.55849,-5.35861,-0.63307,-0.04086,0.14390,-0.98704,28.089,-6.754,44.689,25.660
-1.15760,-5.50066,-0.76184,-0.02800,0.13010,-0.99284,28.261,-7.451,44.814,25.662
-1.02898,-5.90427,-0.79013,-0.02152,0.14083,-0.99144,27.832,-7.083,44.393,25.725
-0.84311,-5.30946,-0.62176,-0.02005,0.13030,-0.98681,28.538,-7.124,44.350,25.673
-0.50854,-5.37018,-0.39629,-0.03298,0.13227,-0.98364,28.345,-6.973,44.770,25.771
-0.18836,-5.40450,-0.54579,-0.03101,0.13513,-0.98737,28.429,-7.289,44.159,25.630
-0.03782,-5.36670,-0.73061,-0.05138,0.12592,-1.00464,28.114,-7.150,44.937,25.684
0.04180,-5.57945,-0.52310,-0.04107,0.13948,-0.98262,28.521,-7.180,43.972,25.650
0.46771,-5.27303,-0.65295,-0.03595,0.15288,-0.97394,29.158,-7.119,44.388,25.690
0.69458,-5.29237,-0.69275,-0.04391,0.13858,-0.98401,28.811,-7.485,44.188,25.716
1.12868,-5.53835,-0.73119,-0.04605,0.12982,-0.98025,28.514,-6.849,44.058,25.586
1.12393,-5.28766,-0.65314,-0.03866,0.12397,-0.99809,28.838,-7.225,44.164,25.590
1.24538,-5.46785,-0.63562,-0.04355,0.13191,-0.98268,29.010,-7.210,44.349,25.669
1.35124,-5.15167,-0.46094,-0.04772,0.13707,-0.98603,28.795,-6.790,43.467,25.673
1.67835,-5.24482,-0.23707,-0.05847,0.13596,-0.98599,28.770,-6.607,43.775,25.673
2.41637,-5.11404,-0.76634,-0.04399,0.14305,-0.97494,29.090,-6.656,44.049,25.695
2.32034,-4.81160,-0.40710,-0.05547,0.12188,-0.97688,28.947,-6.045,44.220,25.678
2.62958,-4.98845,-0.22814,-0.06809,0.13778,-0.99541,29.125,-6.659,43.815,25.682
2.87564,-4.91726,-0.48752,-0.06396,0.14588,-0.99217,29.588,-6.778,43.742,25.676
3.47452,-4.91760,-0.41599,-0.06205,0.13878,-0.98402,29.244,-6.801,43.938,25.683
3.53556,-4.63612,-0.35654,-0.06275,0.13893,-0.99449,29.787,-6.968,43.685,25.796
3.56356,-4.87565,-0.29452,-0.06028,0.12804,-0.99311,29.208,-7.035,43.980,25.710
4.02145,-4.92161,-0.40288,-0.06979,0.12155,-0.98644,29.324,-6.729,43.568,25.730
4.09649,-4.54868,-0.25094,-0.07231,0.14152,-0.98557,29.470,-6.989,43.831,25.594
4.71768,-4.36406,-0.56556,-0.05914,0.12582,-0.99162,29.816,-6.467,43.668,25.677
4.71988,-4.33503,-0.49835,-0.05852,0.12951,-0.99101,29.945,-6.390,43.913,25.687
5.09748,-4.12298,-0.37406,-0.08045,0.12180,-0.99219,30.343,-6.379,43.557,25.734
4.98182,-4.38380,-0.22668,-0.06070,0.12829,-0.97842,29.728,-6.381,43.399,25.605
5.33271,-4.34856,-0.43296,-0.09396,0.11073,-0.97639,29.822,-6.357,43.456,25.733
5.35750,-4.33810,-0.55921,-0.07053,0.12269,-0.98101,29.963,-6.142,43.226,25.746
5.62615,-4.36238,-0.19690,-0.08843,0.11815,-0.98450,29.763,-5.922,43.659,25.694
5.98819,-3.96128,-0.26356,-0.07796,0.11955,-0.98019,30.115,-6.094,43.207,25.703
6.24539,-4.02575,-0.15033,-0.07350,0.11542,-0.98737,29.760,-6.372,43.502,25.700
6.58039,-3.88149,-0.33996,-0.08393,0.12472,-0.98209,29.950,-6.212,42.940,25.736
6.53876,-3.45181,-0.22752,-0.09040,0.10317,-0.97872,30.360,-5.580,43.446,25.699
6.72672,-3.74634,0.07965,-0.08796,0.09567,-0.99141,30.299,-5.819,43.480,25.705
7.24659,-3.60023,-0.44361,-0.08897,0.09856,-1.00143,30.443,-5.636,43.471,25.693
6.93993,-3.30334,-0.55764,-0.10203,0.10525,-0.97976,30.541,-5.526,43.555,25.654
7.05715,-3.37593,0.00587,-0.08143,0.09379,-0.99250,30.319,-5.581,43.325,25.730
7.37313,-3.31266,0.05253,-0.10256,0.09919,-1.00293,30.464,-5.175,43.064,25.678
7.56419,-3.13599,0.08678,-0.08336,0.09209,-0.99650,30.660,-5.355,43.078,25.722
7.81659,-3.41012,-0.01684,-0.08738,0.07946,-0.99769,30.907,-5.139,42.939,25.747
8.00418,-3.11330,-0.43403,-0.09758,0.08522,-0.98477,31.188,-4.825,43.434,25.752
8.08950,-3.02149,-0.19268,-0.08224,0.08396,-0.98801,30.642,-4.773,43.205,25.738
8.25133,-2.83701,0.11286,-0.09122,0.08234,-0.99509,30.674,-4.767,42.853,25.821
8.25758,-2.88749,-0.40904,-0.08492,0.07352,-0.98668,30.572,-4.747,42.768,25.685
8.64836,-2.59610,-0.23779,-0.09350,0.08829,-0.98722,30.779,-4.557,42.814,25.649
9.14310,-2.52148,-0.18094,-0.11430,0.06701,-0.99456,30.572,-4.369,43.331,25.612
9.11747,-2.57524,0.15104,-0.10297,0.07150,-0.98904,31.188,-3.949,42.924,25.740
9.24975,-2.45914,0.02421,-0.10758,0.07165,-0.98912,30.983,-4.023,43.423,25.752
9.18624,-2.46806,-0.35150,-0.07970,0.05875,-0.99642,31.143,-4.068,42.971,25.710
9.10929,-2.10630,-0.09937,-0.09372,0.05948,-1.00052,30.655,-3.616,42.489,25.650
9.44035,-2.14144,0.07505,-0.10581,0.05365,-0.98325,31.430,-3.574,43.200,25.723
9.35923,-1.81278,-0.01382,-0.09881,0.05605,-1.01508,30.656,-3.686,43.201,25.701
9.76535,-1.76157,-0.00964,-0.10335,0.05245,-0.99887,31.103,-3.047,42.597,25.669
9.75699,-1.66993,0.09587,-0.09636,0.04646,-0.99082,30.794,-2.581,43.128,25.659
9.96775,-1.79833,-0.12231,-0.10472,0.04377,-0.98687,31.271,-3.272,42.717,25.731
9.81471,-1.48823,0.34499,-0.11197,0.04437,-1.00070,31.058,-2.919,43.176,25.673
9.67677,-1.27713,-0.13515,-0.10898,0.04184,-0.98144,31.207,-3.037,42.724,25.726
10.24645,-1.59223,0.06978,-0.09256,0.03265,-1.00450,30.968,-2.797,43.100,25.729
9.90791,-1.18057,-0.25403,-0.09999,0.04640,-0.99499,30.695,-2.695,42.392,25.702
10.13306,-1.06156,0.11521,-0.10242,0.03933,-1.00061,31.392,-2.190,43.089,25.754
10.32911,-1.03327,0.25253,-0.10907,0.03171,-0.98370,31.193,-2.564,42.543,25.728
10.29715,-1.02392,0.11337,-0.10126,0.02281,-0.98593,30.960,-1.647,43.070,25.772
10.03395,-0.97143,0.27124,-0.09371,0.01819,-0.99096,31.468,-1.780,42.382,25.741
10.44492,-0.89063,0.04004,-0.10699,0.00763,-0.99998,31.514,-2.453,42.609,25.700
10.46964,-0.96442,-0.15454,-0.11644,0.01341,-0.98691,31.119,-1.582,42.740,25.762
10.46633,-0.48558,-0.01279,-0.10637,0.01549,-0.99892,31.373,-1.196,43.058,25.781
10.58536,-0.20993,0.18480,-0.09613,0.01031,-0.98704,31.159,-1.524,42.883,25.774
10.24387,-0.41167,0.03538,-0.11798,-0.00832,-0.98551,31.220,-1.398,43.044,25.575
10.26558,-0.41212,0.28542,-0.11078,-0.00256,-0.98138,31.329,-1.236,42.887,25.700
10.30948,-0.26134,0.17164,-0.10638,-0.00564,-0.96920,31.034,-0.604,43.019,25.733
10.46798,-0.28071,0.21322,-0.10601,-0.00262,-1.00457,31.139,-0.672,43.027,25.797
10.34279,-0.14957,0.13215,-0.10968,0.00665,-0.97545,31.052,-0.902,42.942,25.741
9.97541,0.47519,0.19013,-0.08821,-0.01322,-0.98887,31.171,-0.352,43.205,25.753
10.24776,0.17304,-0.21484,-0.09902,-0.00169,-0.99336,31.350,-0.270,42.537,25.669
10.16120,0.71245,0.23009,-0.10161,-0.02272,-0.99239,31.306,-0.406,42.901,25.788
10.28180,0.24981,0.12924,-0.10192,-0.02664,-0.97659,31.173,-0.285,42.597,25.709
10.45448,0.54054,0.20417,-0.11665,-0.02647,-0.99498,30.998,-0.029,43.101,25.800
10.06501,1.03275,0.35699,-0.09776,-0.03424,-1.01174,31.099,0.585,42.454,25.744
10.35626,1.03855,-0.05086,-0.11224,-0.03722,-0.98851,31.460,0.477,42.479,25.665
10.06427,0.92164,-0.03356,-0.09459,-0.05543,-0.99816,31.312,0.654,42.730,25.691
9.98727,1.00786,0.19078,-0.09291,-0.03780,-1.00398,30.988,0.252,42.905,25.684
9.86598,1.32884,0.04456,-0.12077,-0.05576,-0.99282,30.654,0.745,43.044,25.740
9.83072,1.29967,0.23557,-0.09805,-0.04557,-0.99424,30.809,0.079,42.481,25.696
9.69494,1.30758,0.40330,-0.11136,-0.03706,-0.98659,31.208,0.666,42.764,25.642
9.78583,1.37390,-0.08167,-0.09131,-0.05880,-0.99768,30.791,1.284,42.879,25.620
9.55317,1.60238,0.17394,-0.08372,-0.04503,-0.99787,30.974,1.467,42.961,25.736
9.44507,1.59177,0.08602,-0.09534,-0.06594,-1.00425,30.913,1.791,42.484,25.812
9.48539,1.62461,0.18970,-0.09782,-0.05647,-0.97255,30.845,1.666,43.002,25.722
8.97825,1.85448,-0.20724,-0.09778,-0.06998,-0.98745,31.040,1.553,43.194,25.675
8.90689,2.07926,-0.14386,-0.08754,-0.06627,-0.99654,30.739,1.392,42.602,25.652
8.73510,2.18032,0.05545,-0.07690,-0.07863,-0.99676,30.846,1.942,43.250,25.702
8.79435,2.06352,-0.10573,-0.09130,-0.09039,-0.98441,30.735,1.989,43.064,25.704
8.51821,2.08291,0.01146,-0.09606,-0.07946,-0.98945,31.315,1.739,43.051,25.695
8.55913,2.44552,-0.06955,-0.10559,-0.08862,-0.98736,30.337,2.235,43.192,25.772
8.44337,2.21927,-0.28697,-0.10929,-0.07692,-0.99008,30.590,2.426,42.704,25.724
8.11164,2.50331,-0.09117,-0.08767,-0.09479,-1.00317,30.843,2.425,42.604,25.710
7.99012,2.53221,-0.10063,-0.09338,-0.08775,-0.99472,30.817,2.103,42.953,25.761
7.68693,2.44138,-0.18794,-0.09899,-0.08564,-0.99901,29.817,2.425,43.108,25.738
7.68455,2.72414,-0.24782,-0.07927,-0.08864,-0.98907,30.480,2.831,43.143,25.730
7.52909,2.79433,0.12447,-0.09500,-0.10899,-0.99124,30.013,2.869,42.730,25.721
7.53035,2.91815,-0.25219,-0.07029,-0.10012,-1.00507,30.633,3.097,43.324,25.763
7.22655,3.24413,-0.24388,-0.09336,-0.10048,-0.98861,30.477,3.211,43.390,25.749
6.80961,3.02299,-0.20457,-0.08759,-0.10679,-1.00969,30.623,2.954,43.549,25.657
7.01042,3.38611,-0.50672,-0.07772,-0.11613,-0.98472,30.493,3.182,43.208,25.713
6.68474,3.50490,-0.11362,-0.07495,-0.09392,-0.98496,30.198,3.330,43.217,25.706
6.37638,3.38934,-0.04630,-0.08536,-0.11641,-0.99182,29.788,3.705,43.653,25.737
6.11270,3.55243,-0.28566,-0.06909,-0.11219,-0.97789,30.430,3.360,43.463,25.779
5.98230,3.46184,-0.26347,-0.09104,-0.10727,-0.98694,29.825,3.515,43.539,25.660
6.00754,3.50404,-0.24103,-0.06712,-0.10456,-1.00075,29.501,3.649,43.142,25.644
5.60045,3.96363,-0.54944,-0.06762,-0.13046,-0.99046,30.451,3.303,43.767,25.693
5.31398,3.68094,-0.46636,-0.07183,-0.14050,-0.99661,30.437,4.235,43.578,25.805
5.10770,3.74957,-0.34217,-0.06127,-0.11446,-0.98402,29.193,3.852,43.378,25.763
4.83814,3.67673,-0.23172,-0.06713,-0.12770,-1.00288,29.844,3.939,43.779,25.721
4.46664,4.13117,-0.59119,-0.06392,-0.13294,-0.98196,30.271,4.046,43.425,25.733
4.33360,3.95904,-0.39286,-0.07876,-0.13564,-0.98779,29.440,4.239,43.450,25.738
4.32149,4.09388,-0.30404,-0.07535,-0.13504,-0.99121,29.528,4.019,43.261,25.602
3.97047,4.11145,-0.55971,-0.05980,-0.12208,-0.99176,29.433,4.312,43.864,25.692
3.80596,4.32639,-0.40325,-0.05247,-0.14507,-0.99868,29.598,4.456,43.379,25.695
3.44259,4.30003,-0.59424,-0.05921,-0.12174,-0.97728,29.612,4.347,43.294,25.753
3.04480,4.48048,-0.43463,-0.05996,-0.14347,-0.98505,29.029,4.399,43.435,25.718
2.89293,4.64630,-0.50550,-0.05083,-0.14184,-0.99626,29.199,4.469,43.342,25.736
2.82080,4.21646,-0.38619,-0.05085,-0.13718,-0.98063,29.427,4.376,43.566,25.780
2.50692,4.48098,-0.71478,-0.04554,-0.14196,-0.99053,28.964,4.900,44.051,25.803
2.33973,4.31419,-0.57803,-0.04894,-0.12448,-1.00937,29.142,4.647,43.671,25.755
1.93453,4.85136,-0.27965,-0.04583,-0.13289,-0.98028,28.995,4.865,43.958,25.741
1.87557,4.56852,-0.47366,-0.03884,-0.12881,-0.98687,28.772,4.320,44.028,25.810
1.20443,4.80071,-0.56742,-0.05189,-0.15140,-0.97040,28.866,4.757,44.471,25.721
1.27337,4.77772,-0.52060,-0.03461,-0.14100,-1.00255,28.505,4.827,44.319,25.694
0.96408,4.82494,-0.44243,-0.04606,-0.14148,-0.97947,28.723,4.492,43.846,25.768
0.98550,4.51174,-0.76502,-0.03848,-0.14809,-0.98953,28.621,4.619,44.390,25.783
0.29146,5.04335,-0.52247,-0.04012,-0.13904,-0.99789,28.651,4.596,44.297,25.856
0.09443,5.34706,-0.46315,-0.03124,-0.13019,-0.98704,28.160,4.149,43.741,25.704
0.03170,4.88017,-0.61803,-0.03518,-0.13025,-0.97880,28.806,5.056,44.122,25.711
-0.41055,5.06723,-0.69290,-0.03320,-0.13413,-0.99157,28.146,4.546,44.453,25.815
-0.61975,4.94775,-0.43918,-0.03188,-0.14644,-0.98881,27.874,4.586,44.273,25.806
-0.89202,5.03831,-0.38533,-0.02324,-0.13757,-0.98422,28.632,4.693,44.680,25.739
-1.04929,5.04427,-0.47560,-0.01684,-0.13559,-0.99162,28.067,4.414,44.201,25.646
-1.23400,5.15429,-0.65320,-0.03680,-0.12715,-0.99545,27.814,4.441,44.819,25.819
-1.71734,5.16344,-0.61572,-0.01866,-0.14185,-0.97945,27.775,4.578,44.451,25.726
-1.83922,5.10599,-0.64861,-0.03086,-0.15430,-0.97815,27.725,4.818,44.769,25.758
-2.05282,5.29767,-0.58963,-0.02420,-0.13648,-0.98727,27.552,4.648,44.324,25.764
-2.36299,5.16984,-0.51375,-0.01361,-0.14733,-0.99311,27.659,4.429,44.866,25.695
-2.59390,5.39726,-0.54591,-0.02810,-0.13135,-0.98461,27.727,4.418,44.708,25.800
-2.86047,5.29332,-0.53507,-0.01242,-0.12018,-0.98404,27.436,4.307,44.563,25.662
-2.83873,5.31300,-0.43987,-0.01231,-0.13612,-0.99232,27.503,4.388,45.043,25.695
-3.25367,5.35015,-0.52567,-0.02003,-0.13124,-0.98879,27.451,4.639,44.945,25.793
-3.65002,5.06897,-0.61743,-0.01961,-0.12551,-1.00061,27.513,4.535,45.283,25.784
-3.82410,5.38697,-0.46850,-0.01540,-0.12824,-1.00042,27.061,4.394,45.256,25.689
-3.81182,5.43031,-0.54356,0.00121,-0.13492,-0.99749,27.354,4.008,44.588,25.809
-4.26946,5.55815,-0.80938,-0.01103,-0.12593,-0.99584,26.688,4.112,44.924,25.761
-4.48943,5.36885,-0.35073,-0.00790,-0.11644,-0.98172,26.665,4.048,44.771,25.738
-4.54318,5.50301,-0.61493,0.01793,-0.12009,-0.99926,26.832,3.509,45.172,25.683
-4.96143,5.31385,-0.83009,-0.00481,-0.11192,-1.00786,26.557,4.323,45.248,25.803
-4.80420,5.30987,-0.50802,0.00112,-0.11226,-0.98629,26.307,3.699,45.070,25.686
-5.08622,5.15358,-0.46966,-0.00084,-0.12677,-0.99614,26.801,3.675,45.578,25.759
-5.54965,5.55913,-0.63015,0.02700,-0.10071,-1.00008,26.597,3.314,45.679,25.811
-5.53266,5.24776,-0.64072,0.01535,-0.10052,-0.98729,26.290,3.531,45.240,25.754
-5.81841,5.30877,-0.38799,0.01412,-0.10029,-0.99473,26.120,3.526,45.999,25.723
-6.03366,5.33698,-0.41131,0.00189,-0.09707,-1.00560,25.796,3.271,45.909,25.709
-6.37841,5.27773,-0.27963,0.02782,-0.09566,-0.99919,26.224,3.825,46.229,25.806
-6.50782,5.49402,-0.44219,0.00362,-0.11575,-0.99163,26.103,2.925,46.015,25.827
-6.37755,5.34416,-0.34804,0.02309,-0.10139,-0.99535,26.272,3.115,46.382,25.642
-6.87942,5.49667,-0.44310,0.02464,-0.09832,-0.99729,26.176,3.203,46.210,25.678
-6.83159,5.08566,-0.26778,0.02473,-0.09051,-0.99982,25.767,2.820,46.268,25.777
-7.23500,5.00131,-0.52662,0.02495,-0.10734,-0.98512,26.057,3.059,45.780,25.754
-7.40829,5.18320,-0.35289,0.03777,-0.09337,-1.00634,24.982,2.578,46.648,25.745
-7.60577,5.26014,-0.18840,0.02617,-0.08723,-0.98416,25.849,2.296,46.248,25.817
-7.57784,5.29795,-0.27898,0.02790,-0.08674,-0.98820,25.437,2.468,46.483,25.804
-7.77224,5.31275,-0.59507,0.03656,-0.08998,-0.99843,25.410,2.172,46.893,25.763
-7.97983,5.28228,-0.37559,0.03849,-0.06773,-0.99105,25.247,2.327,47.138,25.876
-8.42498,5.15985,-0.34192,0.03203,-0.09057,-0.99970,25.445,2.042,46.380,25.896
-8.16477,5.02711,-0.34782,0.02913,-0.05844,-0.97976,25.278,2.047,46.270,25.787
-8.17150,4.92578,-0.06749,0.04657,-0.07413,-1.00461,24.735,1.851,46.179,25.713
-8.28381,4.87064,-0.25933,0.04047,-0.07336,-0.99669,25.000,1.220,46.827,25.708
-8.58305,4.90404,-0.11790,0.05181,-0.06352,-1.00344,24.690,1.463,46.627,25.806
-8.62093,4.85418,-0.25683,0.03063,-0.05988,-1.00700,24.924,1.423,46.429,25.766
-8.77563,4.80601,0.10386,0.04403,-0.03529,-1.00302,24.842,0.961,46.999,25.685
-8.86016,4.52618,-0.01854,0.05018,-0.05210,-0.98817,24.571,1.216,46.486,25.766
-9.23028,4.81580,-0.02124,0.04908,-0.05050,-0.98930,24.603,0.814,46.901,25.744
-9.12869,4.47729,-0.15848,0.04942,-0.04304,-0.99905,24.741,0.491,47.052,25.758
-9.11553,4.68201,-0.09548,0.05866,-0.03869,-0.99601,24.346,0.671,47.302,25.687
-9.43367,4.41452,-0.17200,0.06253,-0.02794,-0.99698,24.435,0.685,46.844,25.694
-9.25802,4.41128,-0.13162,0.05531,-0.04766,-0.98755,24.476,0.199,47.295,25.787
-9.43826,4.40860,-0.08806,0.05549,-0.03462,-1.00769,23.884,0.423,47.044,25.710
-9.46205,3.96620,0.11562,0.05263,-0.02985,-0.99288,24.395,0.339,47.069,25.793
-9.52957,4.44622,0.16959,0.05470,-0.02596,-0.98956,24.431,0.343,47.306,25.777
-9.66590,4.37583,-0.01964,0.05847,-0.02888,-0.99696,23.684,0.122,47.472,25.869
-9.56572,4.23602,-0.17891,0.05739,-0.01949,-0.98079,23.809,-0.190,47.080,25.753
-9.43205,4.08523,0.22116,0.06726,-0.01902,-0.99883,24.010,-0.309,47.041,25.845
-9.61871,4.06065,-0.13137,0.07086,-0.00267,-0.99045,24.056,-0.512,47.365,25.789
-9.81663,3.96097,0.25865,0.07214,-0.00176,-1.00525,23.561,-0.723,47.796,25.783
-9.82734,4.23631,0.13727,0.05809,0.00071,-1.02574,23.772,-0.787,47.598,25.648
-9.71655,3.85597,0.11088,0.07857,0.01740,-0.99001,23.783,-1.418,47.284,25.854
-9.62495,3.72359,0.26368,0.08308,0.00729,-0.99655,23.601,-0.875,47.437,25.742
-9.73842,3.35237,0.11941,0.06485,-0.00155,-0.98314,23.550,-1.629,47.609,25.833
-9.66569,3.71695,0.06879,0.07091,0.02202,-0.98691,23.305,-1.498,47.039,25.791
-9.68070,3.51344,0.24869,0.07725,0.02468,-1.00170,23.148,-1.433,47.570,25.780
-9.49788,3.58668,0.46891,0.09208,-0.00362,-1.00092,23.667,-1.588,47.297,25.759
-9.61807,3.26113,0.04741,0.07444,0.00962,-0.99188,22.767,-1.766,47.940,25.763
-9.47205,3.42080,0.53142,0.08174,0.01457,-0.99643,23.120,-2.133,47.591,25.719
-9.77370,2.87373,0.28548,0.08249,0.03086,-0.99490,23.193,-2.414,47.546,25.779
-9.70217,3.27071,0.25434,0.06569,0.03000,-1.01504,23.166,-2.135,47.619,25.747
-9.40376,3.17053,0.25516,0.09528,0.02485,-0.99625,23.078,-2.642,47.753,25.803
-9.23673,2.92340,0.22563,0.09160,0.03434,-0.99674,23.099,-2.712,47.662,25.716
-9.24255,2.83565,0.57015,0.08917,0.04342,-0.99538,22.929,-2.840,47.992,25.781
-9.24830,2.90196,0.22050,0.08073,0.04156,-0.99133,23.164,-3.071,47.318,25.737
-9.09498,2.68582,0.45701,0.09942,0.06433,-0.99208,22.961,-3.431,47.730,25.705
-9.05207,2.51978,-0.08383,0.09132,0.04738,-1.00528,22.349,-3.469,47.677,25.694
-9.10694,2.40039,0.03453,0.08826,0.04371,-0.97164,23.297,-3.714,47.961,25.729
-9.01615,2.42094,0.27520,0.09515,0.06734,-1.00120,22.981,-3.733,47.686,25.742
-8.74968,2.35724,0.46557,0.07643,0.06070,-0.99217,22.805,-3.975,47.605,25.723
-8.77101,2.30028,0.02569,0.09422,0.06742,-0.99528,22.763,-4.001,47.752,25.874
-8.43647,2.12918,0.23057,0.10045,0.06215,-0.99239,22.305,-3.577,47.642,25.754
-8.66328,1.90540,0.38511,0.08951,0.06849,-0.99100,22.657,-4.209,48.091,25.724
-8.24851,1.70403,0.21711,0.09587,0.05194,-0.99364,22.322,-4.644,47.453,25.730
-8.12153,1.80616,0.34397,0.09466,0.06366,-0.99438,22.638,-4.453,47.748,25.803
-8.02287,2.05119,0.21465,0.09417,0.06844,-0.97408,22.573,-3.858,48.021,25.784
-7.89301,1.67909,0.32598,0.07938,0.07192,-0.99428,22.036,-4.920,48.142,25.753
